Plate,Well,Nuclei_Surface_MeanArea,Nuclei_Living_Ratio_TH_SNCA,Nuclei_Living_Ratio_SNCA,Nuclei_Living_Ratio_MAP2_SNCA,Nuclei_Living_Ratio_MAP2,Membrane_Surface_SurfacePerNuclei_SNCA,Membrane_Surface_SurfacePerNuclei_MAP2,Membrane_Intensity_MeanIntensity_TH,Membrane_Intensity_MeanIntensity_SNCA,IndividualCell_Surface_MeanSurface_SNCA,IndividualCell_Intensity_SumIntensity_SNCA,IndividualCell_Intensity_RadialProfile_Minimum_SNCA,IndividualCell_Intensity_RadialProfile_MaxSlope_SNCA,IndividualCell_Intensity_RadialProfile_InterceptFit_SNCA,IndividualCell_Intensity_MeanIntensity_SNCA,Cell_TH_SNCA_Intensity_SumIntensityPerNuclei_SNCA,Cell_Surface_RatioSurface_TH_SNCA,Cell_SurfacePerNuclei_TH_SNCA,Cell_SurfacePerNuclei_TH,Cell_SurfacePerNuclei_MAP2,Cell_Neurites_LengthPerNuclei_TH,Cell_Neurites_LengthPerNuclei_MAP2,Cell_Neurites_BranchingPointsPerNuclei_TH,Cell_Neurites_BranchingPointsPerNuclei_MAP2,Cell_Intensity_SumIntensityPerNuclei_SNCA,Cell_Intensity_MeanIntensity_MAP2,Cell_Correlation_VanSteelselsSigmaX_TH_SNCA,Cell_Correlation_VanSteelselsMeanY_TH_SNCA,Cell_Correlation_VanSteelselsMeanX_TH_SNCA,Cell_Correlation_MAP2_SNCA,IndividualCell_Intensity_RadialProfile_Mean_SNCA,Cell_Texture_SNCA_AngularSecondMoment_000,IndividualCell_Intensity_RadialProfile_Median_SNCA,Nuclei_Ratio_Living,IndividualCell_Intensity_RadialProfile_SlopeFit_SNCA,Cell_Correlation_TH_SNCA,Cytoplasm_SurfacePerNuclei_SNCA,Cell_Intensity_MeanIntensity_SNCA,Cell_SurfacePerNuclei_SNCA,Cytoplasm_Intensity_MeanIntensity_SNCA,tags
PD-SC1-01,M14,0.16726848368537603,0.7665679767753266,-1.3922825604214457,-1.4941352201696012,-0.7917439770039862,0.966169313714047,0.0,-0.3420660276890276,0.0,0.0,0.0,-0.02928363988374677,0.035752202758842465,0.0,-0.5134988882721242,0.38104963767953676,-1.2374694597585698,-1.3865260612573902,-0.2073227045156268,-0.1967758625964897,0.06057325283529431,0.0,0.09767405494614695,-0.793039804240718,0.33402198677254524,0.5259311573954929,-1.4865477966477458,-1.83927088824938,-2.720082074855569,-1.94618091452977,0.12340779933372452,0.9709873444330576,0.6989091048581294,-0.012484216628913577,0.0,-1.4475078316771164,0.0,1.2938402988498499,-0.20346981605934353,1.1245958403446767,WT - DMSO
PD-SC1-01,M13,1.3209534536668228,2.565580767205527,-0.1941292812126835,-1.2841436362470942,-2.5241292372474056,7.5678181601831325,5.384018218476669,-0.12701962574167278,-4.438926170379821,9.27950684551982,5.454606788549056,0.8332526621492127,-2.342245028890167,4.461999591134843,6.979044627268802,9.740686147176454,2.1274173757251447,10.904466684578182,6.946597178340548,8.682697750299404,1.8937772414930816,6.067518794527736,1.129618343839215,8.01764238785906,9.846957464221724,1.538101063765735,1.619263801839168,0.519587357796862,0.18573549375230852,1.8327748165347517,4.2773928501441745,-0.33439448692470114,4.360728660119924,-1.3100104649277493,-2.6839409288418694,0.7355576614317205,20.655835540683174,3.361893110732525,12.446654884542935,-0.14676323957764997,Mut - DMSO
PD-SC1-01,L12,3.758216647146255,0.6203792860522743,2.6176771611796674,1.950114536683794,1.6702962468034441,2.7017925643820813,6.519407899508277,2.800791115168107,-4.670398223574442,0.7710387181677555,0.560932473983417,0.04791868344635119,-2.0100306174485647,1.947103499576533,3.771787230479638,5.833322789912354,0.028385702206326083,6.645734819989251,8.465677101054778,7.358352893096604,2.2383856954472408,4.738338104812272,1.2102122237319526,8.931548501602409,4.067948859740317,-2.7840271456281043,0.20826031933712388,2.514996387255579,-0.6887875140757972,1.1149121654831096,1.4581315379375357,-0.3907209565733297,1.221261094849159,3.2663466593297525,-2.489339197533478,-0.39015104620057517,8.705549347249582,2.21285794738599,4.87114125758668,-0.08693312101657485,Mut - PRO
PD-SC1-01,L13,2.4123162077250977,2.559352882940853,2.394818977718555,1.574810429247826,-0.6855964833009719,2.4036215418537576,5.917751410626478,7.743009280389458,-1.1144800765531453,4.249680465449171,2.5186487501550214,0.15440464666034723,-6.246497124902812,5.76488420927254,6.7482796902667195,10.436028492988719,0.09936932041122136,11.824211893247357,9.975383390852093,9.787227474583236,3.367872857642351,8.29471950260064,1.434683566237769,8.211599923558989,9.09192859828795,2.069428877642633,-1.4488524832456555,0.3252931180452695,-2.487558831550315,0.09423164923817322,4.193735244440713,-0.07001483927803391,3.4479515839667654,-0.07234900779710295,-6.757509888955707,-1.584623434555829,16.683346688510255,3.8324851352423863,10.691046264214124,0.34345595754998215,Mut - DMSO
PD-SC1-01,L14,2.1352749535922815,0.9178824981688922,0.419869652278008,0.2182529950924848,0.3155343305966288,-1.3265650232117185,0.9432036088829582,-0.7698159135858845,-1.6874754637353981,-0.3129690854939618,-0.8092330224013415,-0.05590513068720795,0.7616673774041166,-2.3907293547432067,-1.8653186384718818,-1.34230200575055,-1.9158606347249503,-2.038610514060541,0.0,1.494214025333718,-0.07802337126867384,1.294539752611565,-0.5073681341089997,0.0,-1.3611128315158485,0.7980035939056156,2.1221846696010824,1.4009309449709197,0.6963064302368766,0.9140931393318982,-1.1813172456911436,-0.26170221593431475,-1.0473817926443485,2.1818843748311125,2.011592221696531,0.8902612373952616,-1.9735854232764456,-0.71008123566933,-1.118820198590798,-0.8432526489496881,WT - DMSO
PD-SC1-01,M12,3.959029324494053,-1.588289891565382,-0.05029882238317313,-0.27338526963495946,1.0518780403391685,4.6242669020946305,7.562302548556013,2.5231553324205045,-4.523134630483854,2.6132904670653168,1.2564175160675308,1.3417231364957147,-2.6281532835618266,4.0956661438460955,2.9866861412860897,8.345767758853116,2.1892618046794365,12.259296077377751,13.20175108151461,11.157320323358949,5.381039038920644,3.539259255212204,5.591583954423563,7.946743898447678,5.303401977482359,-3.320104017208644,0.3809909196299497,1.648139020834065,-0.5226103346291284,0.8799738996322213,2.220365238001923,-1.72749567475843,2.1909863202870508,1.9902219252519202,-4.683252725286081,-0.2997014142715745,12.394101454913491,1.2784487922826127,7.992301409204008,-0.5392754940631953,Mut - PRO
PD-SC1-01,D13,1.8039053786087225,2.903654929079258,-0.1462477774653081,-0.6437156703461444,-2.5574275606145043,6.594862844571052,4.071536531236855,5.231735889243871,-1.5132557169496492,7.241003393900212,4.391305157181191,1.5014520813166332,-4.849766071268135,7.219027748429967,8.416291180705654,12.70274970553065,0.6209227137464849,15.346876679204728,9.970604676031693,6.523220662540539,3.0766190823514044,5.532633637833824,1.4617101306561124,7.405403698602757,10.918611338450306,0.4511604818456037,0.019853610209180955,0.6229873502466625,-1.0922367259820855,2.660377862142602,4.788063510726654,0.4413076819886014,3.5845200297436426,-2.635715373617569,-6.358881062695191,-0.3194462179465158,18.35433505943183,4.09571936294362,13.077464072274022,-0.17276617090355076,Mut - DMSO
PD-SC1-01,E12,2.927002387822456,1.544310264412373,0.009483326955786107,-0.5643892630915996,-3.0648998250302943,2.62745142184987,3.9623678217606364,-0.13923626958770607,-5.300207331435861,11.111450141989703,7.182529011361038,12.541384317522004,-2.5979678814160923,6.823973814305359,5.603648079982384,11.214181946229674,1.2796026712189807,12.078868887694783,8.19981513998931,8.593846159730052,1.9984151818831701,3.0136954193802192,2.946074505469892,2.320380645487234,8.5579751819328,-0.6208043783386222,0.18994358254315036,-0.22587004838200014,0.040242943987634734,-1.0404958222463268,4.081336375428085,-0.025218059940725603,3.11036866767386,1.9230449500582227,-3.1120537567141437,-0.7853804480633245,19.861740982930687,3.829130576118758,9.894225402878865,0.6083118328901039,Mut - PRO
PD-SC1-01,E13,0.8210484380430147,1.9747006366620563,-2.901619127091336,-3.866761928117778,-7.24420292641659,3.1329200501850405,2.686655981201318,3.3647649475125467,-2.497981892236723,8.707317895320111,4.710755265136584,0.018635043562453095,-9.085488880408647,9.08814594539188,8.663691205307343,9.037892495174287,2.391756807185386,11.235249865663622,6.165277305205853,6.661555449197066,0.9502154418867174,7.482971283709955,-0.29795700583440937,6.557080348729168,8.966670353248245,2.3422298627777436,-0.5956921357344432,-0.6527583706245461,-1.4192486970767622,2.153664856024269,5.074962906973489,2.0837614319834166,3.877294214154197,-1.8556301802620632,-10.794676813560057,-0.9043394588834519,20.65255357699169,2.813225367011927,11.830442062181707,-0.2962835324238576,Mut - DMSO
PD-SC1-01,E14,1.4671059881042658,0.5748875388514658,0.46003433114959696,0.27785317567587065,0.13013973543040347,-0.4817766304042136,-0.36050245862404023,2.433287692073635,-0.4472562322112064,1.354122780689401,0.6747869884004867,2.140367860600307,-1.3325870740749914,0.6706181709067847,0.0,0.35551197919232547,0.2572526872532083,0.34216147232670285,-0.6302389661206428,0.0,-0.37649572073170295,-0.674638860964202,0.0,-1.361822437194265,0.0,0.0,-0.47683593443289274,0.06668133587857862,0.9604730474265067,0.3088675575818172,0.25397525265249976,-0.8206328198362284,0.7331851069354641,0.7215877211514423,-0.6289920343841621,-1.9504807252914067,1.006484493787131,0.0,0.5383069204474088,0.09617371850520749,WT - DMSO
