,Plate,Well,tags,Concentration,BATCH_ID,CPD_ID,Target,mahalanobis_from_pos,mahalanobis_from_neg,Cell_Neurites_LengthPerNuclei_MAP2,Nuclei_Number_Living,Nuclei_Surface_MeanArea,Nuclei_Living_Ratio_TH_SNCA,Nuclei_Living_Ratio_SNCA,Nuclei_Living_Ratio_MAP2_SNCA,Nuclei_Living_Ratio_MAP2,Membrane_Surface_SurfacePerNuclei_SNCA,Membrane_Surface_SurfacePerNuclei_MAP2,Membrane_Intensity_MeanIntensity_TH,Membrane_Intensity_MeanIntensity_SNCA,IndividualCell_Surface_MeanSurface_SNCA,IndividualCell_Intensity_SumIntensity_SNCA,IndividualCell_Intensity_RadialProfile_Minimum_SNCA,IndividualCell_Intensity_RadialProfile_MaxSlope_SNCA,IndividualCell_Intensity_RadialProfile_InterceptFit_SNCA,IndividualCell_Intensity_MeanIntensity_SNCA,Cell_TH_SNCA_Intensity_SumIntensityPerNuclei_SNCA,Cell_Surface_RatioSurface_TH_SNCA,Cell_SurfacePerNuclei_TH_SNCA,Cell_SurfacePerNuclei_TH,Cell_SurfacePerNuclei_MAP2,Cell_Neurites_LengthPerNuclei_TH,Cell_Neurites_BranchingPointsPerNuclei_TH,Cell_Neurites_BranchingPointsPerNuclei_MAP2,Cell_Intensity_SumIntensityPerNuclei_SNCA,Cell_Intensity_MeanIntensity_MAP2,Cell_Correlation_VanSteelselsSigmaX_TH_SNCA,Cell_Correlation_VanSteelselsMeanY_TH_SNCA,Cell_Correlation_VanSteelselsMeanX_TH_SNCA,Cell_Correlation_MAP2_SNCA,IndividualCell_Intensity_RadialProfile_Mean_SNCA,Cell_Texture_SNCA_AngularSecondMoment_000,IndividualCell_Intensity_RadialProfile_Median_SNCA,Nuclei_Ratio_Living,IndividualCell_Intensity_RadialProfile_SlopeFit_SNCA,Cell_Correlation_TH_SNCA,Cytoplasm_SurfacePerNuclei_SNCA,Cell_Intensity_MeanIntensity_SNCA,Cell_SurfacePerNuclei_SNCA,Cytoplasm_Intensity_MeanIntensity_SNCA,Nuclei_Number_Living_median,Cell_Neurites_LengthPerNuclei_MAP2_median,Nuclei_Number_Living_std,Cell_Neurites_LengthPerNuclei_MAP2_std,non_toxic,exp_condition
510,PD-SC1-03,I08,Mut;Bazedoxifene HCl,5e-06,S2128-01,Bazedoxifene HCl,Estrogen/progestogen Receptor,28.39374708852968,5.583662217360019,8.409929717635498,2179.0,-0.6617946181917382,3.3034562372827896,-1.8445456108752936,-1.7308838581491974,-3.2241028000525778,8.749964586939665,10.240582707745885,-0.2374442168410287,6.079589828959313,18.881403094163783,24.70811150066004,104.4999999999992,-5.73500038873322,16.09848315949792,20.01913529899466,30.464750853654856,5.7308107604056495,16.54121942878575,7.553979453807622,16.352933692817338,1.3080392574382014,0.9625035220592768,5.463952053185007,28.163488942027943,1.5057125103209943,-1.974284394911704,-1.18963502652328,-3.377962846522955,-2.525401822981775,12.461153772092386,-1.2685975199569457,9.051948457146423,-2.522890544450725,-5.914914024777752,-1.6402961302310868,50.116020492152245,15.522898262558243,24.63797364487989,3.725192210770305,2294.0,6.532727110840486,219.84362210857552,3.028551204864792,True,Mut;Compound
524,PD-SC1-03,J03,Mut;SNS-032,5e-06,S1145-01,SNS-032,CDK,24.68813454612117,5.6043795291581775,-3.020998543802256,1986.0,-1.324342280276933,-1.4907001155698745,-8.268714532668401,-7.716885423565546,-5.34593137899303,3.951554933459461,-10.977231840603544,27.11826944180262,0.0237299698535342,19.464977439381745,21.87630467761882,160.16666666666546,-2.0090186107337087,4.154665620878516,4.786835955424268,23.178416382115053,7.241160349996634,14.830753786583411,4.690186329348392,0.6816560403587648,-0.199675929141668,-0.6956662647790437,-6.114929993908547,16.525464978487182,1.9271957419745531,-2.56820890692878,-1.554290880409679,-1.6255985583885906,-2.65301054719116,3.701479914546788,0.6877494618351421,5.779433259012681,-2.5958775401603065,-1.218857083295496,-2.6413236216335227,30.59801180711265,10.006421237155928,15.333873850992951,5.427113970090137,2294.0,6.532727110840486,219.84362210857552,3.028551204864792,True,Mut;Compound
609,PD-SC1-03,E05,Mut;Simvastatin ,5e-06,S1792-01,Simvastatin ,HMG-CoA Reductase,32.012554136087175,6.771716170022726,6.13340149985495,2222.0,2.80246922001296,1.5111769253242793,2.7611979473069748,2.014826298994526,-0.3076114105429168,8.089529018301954,5.597788805642569,-0.9977595288609278,-7.778285852760395,21.404380619309222,24.65565053357929,10.872549019608137,-6.569092884926947,15.996948590737794,19.01781705460449,31.763716395209464,10.52580903232873,20.824531986011976,6.289035937557119,12.086667612677198,0.1289223562206009,0.704866548720509,4.606330092923191,25.31503009246478,0.2502107975528766,0.8980834827391065,-1.4615219456971411,-1.1958629585577163,4.823464851877435,8.554489700847366,-2.9552734550183866,7.561708143031657,1.05841121495327,-8.835505751644101,1.5771080789459606,46.73183521130759,12.24072823699508,24.012894276699445,1.372253675636631,2294.0,6.532727110840486,219.84362210857552,3.028551204864792,True,Mut;Compound
626,PD-SC1-03,D10,Mut;Flavopiridol,5e-06,S1230-01,Flavopiridol,CDK,17.872942632832174,4.437811911498088,2.051946336097332,1700.0,-0.3831356365744686,-1.0946367305360436,-7.163409932210438,-7.658904810644837,-5.285690811095049,3.948097658416425,-11.598815537881215,0.2892951203453081,-4.2614142366649,17.272285459717267,13.836028322892233,37.28431372548992,-3.765256035736959,2.677063663249055,-0.5918973407364432,14.364266360458911,6.61939901407106,14.236439453275825,6.575756467907232,3.071298203721737,0.0757137017295549,-0.2334463213980369,-0.8193895313687072,11.88282414702622,-1.7813313747259396,-0.8780053967715863,-0.4861306175102454,-2.0275572533096304,-1.0654146202968808,0.0027552474288368,-1.6735833931294275,2.007521666190664,-3.750049888582164,-2.185129961952601,-0.3870280656673363,29.546994295121053,1.0858779128889111,16.074122554238986,1.0540404325835857,2294.0,6.532727110840486,219.84362210857552,3.028551204864792,True,Mut;Compound
635,PD-SC1-03,C11,Mut;Vorinostat,5e-06,S1047-01,Vorinostat,Autophagy#HDAC,34.8498041546123,7.428287090196402,8.02942266211329,2244.0,1.1831629207735086,5.573752711496746,2.3615201513272828,1.5011289060148134,-0.8674247403707035,12.6356536290584,23.041076729634632,-0.8619595434925733,-8.021749179829134,17.10971559803506,18.90303414334608,210.04901960784235,-4.216012252592223,11.269628002052189,14.500979988489204,32.72142144864473,3.0240428415061125,25.504782181822197,15.026261592268972,22.92781124154096,2.3376144239999186,2.0185335898642083,11.605533869168344,28.761192825378764,-0.9541420776722404,0.877757327755771,-1.380347131590784,-0.914420189777738,5.211668439363186,8.798058605972004,-1.266983025383442,7.951375572105037,-0.86259852994978,-3.530855948264762,1.436995008167311,59.43455709136322,9.831722874453268,30.171552490451383,0.4821484561590661,2294.0,6.532727110840486,219.84362210857552,3.028551204864792,True,Mut;Compound
641,PD-SC1-03,C17,Mut;STF-62247,5e-06,S1041-01,STF-62247,Autophagy,30.7146543066098,5.809977960209096,9.662190845197845,2209.0,0.1391166740561379,2.067471346686349,0.1047525092995719,-0.1243151303510098,-1.4119560930721684,20.651537887172797,16.260626306665586,-1.3495226424756768,0.2716974870043583,19.63936363333159,21.81588411553272,7.637254901960697,-8.279449330629284,12.410683155737376,12.94488167774927,24.64861652514631,7.255627351128209,17.427230305905198,10.191008908224562,17.7120180851116,3.055562324428408,3.620311730966672,10.73715262172071,23.93567815291305,-1.9189832103731617,-0.7193265003742193,-2.502373742705986,-3.0283770577948155,-0.2138380504010815,6.375202213983191,-2.986672010942685,5.756450656765778,0.8876924867795228,-8.783820775760605,0.2231356220789613,59.78366162404564,8.093179730119013,25.873186742339133,1.6136693192823912,2294.0,6.532727110840486,219.84362210857552,3.028551204864792,True,Mut;Compound
671,PD-SC1-03,H07,Mut;Entinostat,5e-06,S1053-01,Entinostat,HDAC,40.05239448808429,9.481495197421516,6.68203477067039,2647.0,1.2465495719791264,1.2620113811763305,1.8447628270687555,1.8860407008248556,0.5971802287366936,17.796212843296615,24.52091036925162,-1.4619485697563837,-14.214441592376067,25.250215600417388,26.059433652705387,43.362745098038936,-4.666322210682249,13.900823826778806,19.858953459802528,35.318345269392324,9.70675829791454,27.41222738254145,15.461265674697469,26.387469601256576,7.38366414143427,6.106710233381018,14.901900214227538,28.307983741149595,-2.2692678205101697,0.1559152525180539,-2.784114067408792,-3.106174792272122,5.220935899011389,9.855620701260094,-2.3111069378419584,8.656578577891487,0.7510476602254968,-3.259169194543243,1.56511326268236,70.35301421962366,6.989831980959841,32.382452061619,0.020707899241376,2294.0,6.532727110840486,219.84362210857552,3.028551204864792,True,Mut;Compound
717,PD-SC1-04,K03,Mut;Vorinostat,5e-06,S1047-01,Vorinostat,Autophagy#HDAC,26.337056607137978,5.101075337401696,4.384663377950067,2187.0,0.0532770058417742,5.207763984184207,2.500532788065548,2.626250866250874,0.5952793580719248,4.10363475618391,8.334528811926235,-1.258677593848319,-14.457879937777816,14.635479848481287,16.30179289634092,60.721629485921405,-7.031596236887796,14.868276168076887,14.338347074200692,20.384571888143707,2.2695741255671007,16.879405782741188,8.53951910756012,12.746690019934777,-1.7611671843082717,-1.80861465991007,2.653488678094233,25.09161126171833,4.258705848909104,1.754763330966128,0.0281797472727021,-0.9807236379767934,5.380464882233154,10.694428287614642,-2.0012526598818297,10.629463800560758,-0.3514251038946683,-5.530367898764949,3.451439681992812,51.61810544806699,7.976244991413855,25.23779713091084,0.0965315179129904,2461.5,6.991622923408395,232.9838562491557,2.786488192388652,True,Mut;Compound
752,PD-SC1-04,I11,Mut;Bazedoxifene Acetate,5e-06,S2167-01,Bazedoxifene Acetate,Estrogen/progestogen Receptor,22.625333965582072,4.096399711904064,12.652463625851638,2011.0,-1.2182105019967682,2.609017036864751,-3.771160326008696,-5.382730422730435,-8.623904471761854,16.294707271426002,9.059577657040382,-1.701537063548537,-10.954223829916168,12.128362703809143,11.991405537779528,506.26964112500553,-3.29792411669007,5.3683159225736325,4.850733963402377,16.235282986138486,7.17719888775062,12.909295447264713,5.457345292831842,10.47181393327528,1.5628207399878968,0.0685770703970687,6.491237933468102,25.764588286964813,2.229939398246556,0.5554080340877515,-0.4619566993273363,-0.4482584345345922,2.1946131528806827,3.659812536530629,-1.030035551295614,2.6055771696841905,-6.810885954911546,-3.231351793005878,1.0796006798975373,52.42845599678909,6.184888380080136,28.408764351220853,0.4856720692926383,2461.5,6.991622923408395,232.9838562491557,2.786488192388652,True,Mut;Compound
791,PD-SC1-04,N11,Mut;Simvastatin ,5e-06,S1792-01,Simvastatin ,HMG-CoA Reductase,31.710815207815514,7.313196551708013,9.16593599480904,2179.0,0.571694115317337,2.397815152924758,0.5096909829219821,-0.0064864864864822,-1.760319400394562,16.46004523830483,6.066402590798382,0.5911479541538422,-13.830041789368284,10.532051855163166,13.078941065012604,5.551891367600741,-16.61915382707417,21.42539825028919,15.776633822642276,20.53444651952844,7.177403775793939,13.60858843600766,5.465395341825589,9.375088274365782,0.7945492171854763,-0.3634406299812053,6.414873383652912,26.57895773069408,1.3864637778538704,-0.6148985704140556,-3.0115778884620235,-2.8762717550885224,3.2951464911062254,10.84929683422524,2.3446592643896262,8.933100045643242,-4.2926115258725295,-16.670666910845775,1.7102441573257083,42.706099776036446,9.62750429307384,24.980618632909035,0.394707492585301,2461.5,6.991622923408395,232.9838562491557,2.786488192388652,True,Mut;Compound
855,PD-SC1-04,E11,Mut;STF-62247,5e-06,S1041-01,STF-62247,Autophagy,40.75196180017281,9.718887626294736,13.97196549343227,2059.0,0.2530776593286893,0.6238370740783805,-1.3897992684963822,-2.695440055440059,-7.577075933169814,42.22199683867685,14.165752214757914,3.436558623586596,-13.90204808548531,9.454245582664754,12.791791645067304,23.98836081473597,-10.756175015575472,13.44265426668343,9.605730947114424,21.893536926858168,10.613464071418118,14.075796970803196,10.963126554609188,14.102149696862949,5.340309515133077,3.2258582542288217,12.493032213303984,31.483893440760877,-3.3960999735109616,-2.093343625528761,-2.993155496842075,-2.711153175215395,-0.6627127128438849,6.809147625704478,2.6410305107538816,6.317350953074397,-0.8915155750064416,-13.132994568356397,-1.174628122485644,78.0527308362995,7.534201488265598,33.57665919748664,1.413185066711775,2461.5,6.991622923408395,232.9838562491557,2.786488192388652,True,Mut;Compound
884,PD-SC1-04,C19,Mut;Entinostat,5e-06,S1053-01,Entinostat,HDAC,36.84915301216816,8.259036929129563,7.980400801936627,2482.0,-2.6767616092940383,3.885582625886732,0.3321717593525884,-0.6238669438669426,-3.9342852451924384,31.176655197620978,17.198913363487936,0.6840404282860878,-21.60530292673375,17.0244406277204,17.592964267200546,685.5363724537724,-4.520709030649014,13.643201596335414,14.41544339432938,21.699543356364508,4.0215132445485136,17.74945428267041,11.62540137182484,13.814930837343065,4.564174743324429,2.6434349201817637,12.036998050215912,28.357994214663247,-3.979543677841596,0.277489116003334,-2.234371426037353,-2.2121523883725747,4.635252739419067,10.889997824160917,-2.174866470497434,9.857766958638528,-1.8957890478467192,-2.981113818994854,2.6660393678576675,69.30758445119857,6.502766647586341,31.20758160271661,0.145785692961101,2461.5,6.991622923408395,232.9838562491557,2.786488192388652,True,Mut;Compound
939,PD-SC1-04,F15,Mut;Bazedoxifene HCl,5e-06,S2128-01,Bazedoxifene HCl,Estrogen/progestogen Receptor,25.53190441879448,4.288595032823409,12.295784841401224,1800.0,0.2444912373345653,3.5452741597860213,-1.3938311781816062,-1.85485793485793,-5.050914862177767,15.080544849837157,9.824451997965898,-0.9861724288690188,-5.635689820169008,13.04495682657695,13.690706612087306,643.9844810861797,-7.80973315651836,12.935561295021976,9.271345264427916,18.63911635964685,3.61258597980389,14.14999962749671,10.011773573528307,14.290995109312064,2.3738587089160283,0.4649323150857654,7.7814686778549955,26.77886989050265,-1.5901224956551507,-1.4643949732917527,-0.9200377643857104,-2.35356786454977,-0.5693064506406605,8.988570445279068,-0.4724580500368929,8.056162924645179,-6.574072303335658,-6.704993932417392,-0.4356173879735571,53.000436135611736,7.21751574127075,28.26884427914711,0.6218386937759453,2461.5,6.991622923408395,232.9838562491557,2.786488192388652,True,Mut;Compound
1246,PD-SC2-02,N11,Mut;WAY-600,5e-06,S2689-01,WAY-600,mTOR,5.408787429315169,5.140537066199564,-1.0230926140259486,2696.0,0.8893246129217937,0.0828179404604343,0.3674768180295567,-2.490232471037315,-3.384109617114306,4.055832841419468,0.0397047500717091,-1.6132078062354605,-3.119867150932984,-0.2517050088060142,-0.2302584197252987,0.0030878900268662,0.1262714372511522,-0.2145401903743465,-0.4266473411250668,1.358272018828932,0.8495719425206929,1.9761319132182589,1.710358765116918,-0.0668904833378797,1.4616414742421735,3.492851827852142,-0.0221899184107635,1.0438396094441431,-2.740063143015528,-0.1628832420014629,-1.40045117969434,-2.087757274393552,1.160033343210849,-1.0471509017649996,-1.1218834756124667,-1.4039340357240526,0.5915899967197223,-0.2750635963081972,1.710604362903683,1.2026598189205313,-1.0473043372449409,1.6484011855179197,-1.4082934180289308,2874.5,-0.670540671719408,263.7386217565804,0.799273169274117,True,Mut;Compound
1442,PD-SC2-03,I20,Mut;Tyrphostin 9 ,5e-06,S2895-01,Tyrphostin 9 ,PDGFR#EGFR,3.9634009091238607,5.000740591772662,2.601314842998104,2287.0,-1.858533541959635,-3.733888978482789,-5.310995704694802,-7.054648676254196,-8.575529111800096,4.579775897396701,2.3886204795904584,2.170150320814943,16.899969419551446,2.3484707040949564,3.412315024710739,-0.0380056956195079,-1.9428422597872093,2.806000176237006,4.313382876427,2.214713343225487,2.4064048556200603,0.8946383010114325,-0.8413301837121411,0.7102173003461355,0.6421597361101531,-1.829897897897898,0.589408351568941,3.0393466427304605,0.1469002064247452,-4.997065483542616,-2.423449090229128,-5.698232548081814,-4.034416741838914,2.4201783581999625,5.719072879019593,1.678195083691431,-4.345565219474179,-2.08174227954172,-5.040354336808605,1.4341596508865435,4.179121759772059,1.993094545244952,8.596638035002375,2572.0,-0.725718738656534,233.1003815500693,1.6982302556853237,True,Mut;Compound
1510,PD-SC2-03,M07,Mut;WAY-600,5e-06,S2689-01,WAY-600,mTOR,12.560528592657066,4.233031140005275,-2.4007448806625757,2213.0,0.8984767993414636,-0.8551470073190013,-0.7907145143381044,-0.948652234848582,1.0066347899611343,6.94586637467085,0.5047233989512139,-2.272362555044018,-8.299582945951693,1.7977517316660454,0.9585267962783444,-0.0050674260826106,-1.501242327879302,0.8648668057597588,0.1488973490960839,2.808222465407825,1.704982795665159,3.7590138091732928,3.159859685544088,3.695317636702512,8.557146442007834,24.563201868535195,-1.327441261564593,2.849296422452353,-3.035102113602057,-3.751659066227429,-5.449657578282894,-6.805865218276178,-2.678661468555206,0.7430348356997757,-1.3236669935604213,0.7095377600153264,0.0028465644042161,-1.4351324382800177,-3.043199202995891,5.043140223868443,0.6086272668913113,4.427261065353903,-0.25754946381845,2572.0,-0.725718738656534,233.1003815500693,1.6982302556853237,True,Mut;Compound
1535,PD-SC2-03,E11,Mut;Sertraline HCl,5e-06,S4053-01,Sertraline HCl,5-HT Receptor,27.7661650319352,4.716213862751178,4.981760955498648,2338.0,-0.0887896856547843,-0.5376082660971737,-0.8610002489459261,-2.5074949687631958,-4.914408096115159,29.6549272886677,3.2589284617045657,0.6843536113881287,-10.019819733528294,20.395980624165414,23.032266684460623,47.44631041125702,-7.767384652112914,12.399418626031318,11.002071982109744,18.31296416586152,15.022831825060477,15.371847792793435,3.505458295750096,4.517638332672215,4.074196990245884,7.609636302969634,8.801263459738347,19.29282901145157,0.8062511032736169,-0.289727035977862,-0.3426523867436601,-2.5326333061972086,-0.5141400943177968,9.170951455777416,3.151649327581833,8.40440189717652,-3.929863305025948,-8.899621007019556,0.0334644113805489,24.0603733761675,8.791971065707179,18.748911901324043,5.635203341175173,2572.0,-0.725718738656534,233.1003815500693,1.6982302556853237,True,Mut;Compound
1550,PD-SC2-03,C05,Mut;Lonafarnib,5e-06,S2797-01,Lonafarnib,Transferase,28.58905435439676,5.297042556547012,2.057328003916307,3133.0,0.4905352481994385,-0.0585406617894982,-0.1374635965969467,-1.3164595483896668,-3.501510811643421,29.795096973343828,5.222272744030576,2.49166427592362,-9.362337014117967,18.647652934858726,18.07422767738814,39.50312002680277,-4.5485246566288655,8.74336977646348,9.772315446587148,15.228890700914793,9.420296646453032,15.622940290680608,7.940135641757569,6.921092098613819,8.996146817460867,17.788493827160494,7.513951900503099,15.751222396004527,-3.753104116606562,-1.727768188278603,-1.4702578493933385,-1.879966546250128,-1.1194450506905953,9.840642415713097,0.5537303606575363,9.44076539559127,-5.36297909325696,-5.106738586919276,-1.946583565353872,20.30188507787095,5.794235677679349,17.826085253732046,2.2774458339803694,2572.0,-0.725718738656534,233.1003815500693,1.6982302556853237,True,Mut;Compound
1670,PD-SC2-04,I09,Mut;Lonafarnib,5e-06,S2797-01,Lonafarnib,Transferase,26.919700463834463,4.576512051357962,-0.5693068348140295,3319.0,0.8344889274342698,-2.2505618487662025,1.8516670544423703,1.0636230905338782,1.2275190851303306,17.720136950266827,1.6838405504704057,-0.8455554557069351,-3.233402003168301,9.81977755036795,10.135965092903945,12.890661093389042,-5.305175597469691,12.365765483184742,10.363797390741569,14.911503915703278,11.793271902204117,15.356982059914264,4.16966140068354,2.785264247232735,6.21310834880506,12.65119807459794,1.7315777871300022,14.595241457081368,-6.167091333213708,-1.0814847299020185,-1.0080467257357204,-0.9521328571838208,-0.904357514925858,11.75573205728899,-0.5287663562032177,13.713604186527652,0.7171231811529751,-7.1365188058489855,-0.8581518078434704,29.41112490446507,4.181167475667109,17.44821965457672,0.9639620179986508,2696.5,-0.32187234560591294,280.1699159763264,1.098398380003406,True,Mut;Compound
