,tags,Concentration,mahalanobis_from_pos,mahalanobis_from_neg,Cell_Neurites_LengthPerNuclei_MAP2,Nuclei_Number_Living,Nuclei_Surface_MeanArea,Nuclei_Living_Ratio_TH_SNCA,Nuclei_Living_Ratio_SNCA,Nuclei_Living_Ratio_MAP2_SNCA,Nuclei_Living_Ratio_MAP2,Membrane_Surface_SurfacePerNuclei_SNCA,Membrane_Surface_SurfacePerNuclei_MAP2,Membrane_Intensity_MeanIntensity_TH,Membrane_Intensity_MeanIntensity_SNCA,IndividualCell_Surface_MeanSurface_SNCA,IndividualCell_Intensity_SumIntensity_SNCA,IndividualCell_Intensity_RadialProfile_Minimum_SNCA,IndividualCell_Intensity_RadialProfile_MaxSlope_SNCA,IndividualCell_Intensity_RadialProfile_InterceptFit_SNCA,IndividualCell_Intensity_MeanIntensity_SNCA,Cell_TH_SNCA_Intensity_SumIntensityPerNuclei_SNCA,Cell_Surface_RatioSurface_TH_SNCA,Cell_SurfacePerNuclei_TH_SNCA,Cell_SurfacePerNuclei_TH,Cell_SurfacePerNuclei_MAP2,Cell_Neurites_LengthPerNuclei_TH,Cell_Neurites_BranchingPointsPerNuclei_TH,Cell_Neurites_BranchingPointsPerNuclei_MAP2,Cell_Intensity_SumIntensityPerNuclei_SNCA,Cell_Intensity_MeanIntensity_MAP2,Cell_Correlation_VanSteelselsSigmaX_TH_SNCA,Cell_Correlation_VanSteelselsMeanY_TH_SNCA,Cell_Correlation_VanSteelselsMeanX_TH_SNCA,Cell_Correlation_MAP2_SNCA,IndividualCell_Intensity_RadialProfile_Mean_SNCA,Cell_Texture_SNCA_AngularSecondMoment_000,IndividualCell_Intensity_RadialProfile_Median_SNCA,Nuclei_Ratio_Living,IndividualCell_Intensity_RadialProfile_SlopeFit_SNCA,Cell_Correlation_TH_SNCA,Cytoplasm_SurfacePerNuclei_SNCA,Cell_Intensity_MeanIntensity_SNCA,Cell_SurfacePerNuclei_SNCA,Cytoplasm_Intensity_MeanIntensity_SNCA,Nuclei_Number_Living_median,Cell_Neurites_LengthPerNuclei_MAP2_median,Nuclei_Number_Living_std,Cell_Neurites_LengthPerNuclei_MAP2_std,non_toxic
10,Mut;GSK1324726A,5e-06,8.10063377,4.290520773,4.9301444225,2661.0,1.9370000985,3.9537196735,-1.336268293,-2.0950955985,-3.836598409,-1.2734879955,1.372164185,6.467326146,1.0943540775,-0.8783905120000001,0.641362811,-0.027556223000000005,-4.608559725,10.546856503,10.193082006000001,5.06280138,-1.4721125025,1.8180739515000002,0.5739798660000002,1.7552580795000001,-1.291376678,-5.8442062445000005,1.4046071225,5.067690258500001,4.1270617815,-2.8026253355,-5.8928077155,-3.23666755,0.8941924775,4.1657521785,4.8834766835,2.592316861,-2.626347548,-6.1358543205,-2.72508107,3.026411215,7.1171833939999996,3.0307356199999997,1.6414804955,3136.75,1.87229830025,244.36325187504477,1.3278336792054566,1.0
11,Mut;Lonafarnib,5e-06,27.754377405,4.936777304,0.7440105845,3226.0,0.6625120875,-1.1545512555,0.8571017285,-0.12641822850000006,-1.1369958635,23.75761696,3.453056647,0.8230544099999999,-6.2978695085,14.233715239999999,14.105096385,26.19689056,-4.926850127,10.554567628000001,10.0680564185,15.07019731,10.606784273,15.489961175000001,6.0548985215,4.853178173,7.604627582999999,15.21984595,4.622764844000001,15.17323193,-4.960097725,-1.404626459,-1.2391522875,-1.4160497015,-1.011901283,10.798187238,0.012482002499999978,11.577184793,-2.322927956,-6.1216286965,-1.4023676865,24.85650499,4.987701576999999,17.63715245,1.620703926,2634.25,-0.523795542,256.6351487631979,1.3983143178203954,1.0
12,Mut;PIK-III,5e-06,29.427772873333335,5.759534284,5.5535013053333335,2906.0,-0.20246616633333328,1.9283451886666665,-0.5866534870000001,-3.256578037,-6.257631600000001,8.378583552666667,-0.008206818333333477,3.532153179,1.0833806956666667,9.793215367333334,11.693110953333333,118.92257036666668,-9.558603503,21.654813270000002,14.785207606666667,20.879272663333335,10.365501333,13.260052640666666,1.358406692,2.6225581103333333,-0.6896368736666667,-0.062010106333333447,6.388632639333333,18.17256756333333,0.7123240776666666,-0.7625321893333333,-3.646104327,-1.6460237736666665,2.9152627730000003,10.264216385333334,1.4285468380000002,9.408798246,-0.49231476066666663,-13.18971601,-0.10997036033333334,40.998434896666666,10.867560724666667,16.181798886666666,0.8228771596666666,3304.8333333333335,1.7800942021666666,264.6644042569489,1.4070329106874446,1.0
13,Mut;RG2833,5e-06,26.575007940000003,4.261197586666667,2.5102152086666667,3664.0,1.4146785169999998,1.7866704953333332,2.1729856346666665,1.49448,-0.14299138633333333,13.421659240666669,4.3533946383333335,6.780266668333333,-1.92423095,15.932085209999999,16.91193969,30.88156542333333,-5.181772199,15.986824593333333,12.145888067,22.828136386666667,7.79457574,17.086205160000002,5.273251189333333,4.868895617,1.552258718,1.9793596583333333,5.159074600333334,20.817680276666668,-0.6530788516666667,-0.3260900610000001,-2.306455213,-2.0410877813333332,1.8124372883333333,8.786281555666667,-2.3429342213333335,8.493863714333333,0.10881207866666665,-7.905670950333334,0.19056303200000002,39.914483063333336,10.433824115999998,19.536686913333334,1.1334971763333332,3338.5,1.8466150568333335,259.4507435172857,1.2909800211543543,1.0
14,Mut;SKL2001,5e-06,24.369191620000002,4.083152897,0.836227921,3253.5,-0.02842379349999996,3.4382791194999998,0.813014103,0.9391321975,-0.9649531434999999,6.6899995115,-0.37364532,4.1095380509999995,-0.07923615400000017,11.016112504999999,12.98541363,21.534558354999998,-6.357497036,21.68301842,17.173588535,16.38048422,6.564429485,9.493006806,0.7758429045,1.5651328505,-1.379129233,-2.031050724,-0.7107692055,17.660905239999998,2.0960458345,-1.167391504,-3.179629166,-2.4550531925,5.8400430815,14.241767355,0.5800346835000001,11.031083398,-0.23301898050000003,-12.8195267035,-0.343784271,27.600988944999997,14.989194365,13.18858524,1.9114707655,3187.25,1.9720795822500001,236.5427607655499,1.1537543449058207,1.0
15,Mut;SNS-032,5e-06,21.226386429999998,5.096559096,-0.3388890929999999,1817.0,0.30855684250000004,-1.2607668264999998,-6.4902468435000005,-5.998605434,-3.8512212535,7.3683109365,-6.9478512955,13.550055457,-6.044062755,15.651765285,19.10803388,85.64815452,-0.45639811100000005,3.4898980925000003,4.2395168575,21.060730715,6.032474607,13.05227334,4.3407508955,2.495448438,0.7324754164999999,-0.658309241,-3.888935786,21.21673582,2.3399180015,-2.0077794205,-1.6020770954999999,-1.934616088,-2.122138027,5.508479848,1.759507976,6.636934316,-1.974129396,0.015632907500000015,-1.8028300174999998,32.96234646,8.75798721,19.241501069999998,4.206189294,2350.0,7.958685645,250.54810498772875,3.591441589299871,1.0
16,Mut;STF-62247,5e-06,33.10431111333333,6.814134322000001,10.704814280666668,2209.3333333333335,-0.21641476133333337,0.5553551330000001,-0.948630269,-3.6028465953333337,-7.946646278666666,24.449406800000002,11.844011360333333,4.482894037333334,-6.433698466999999,11.603359698333334,12.568942943333333,12.069058093,-9.948466547,11.948570335666666,9.351170704333333,19.161115546666668,8.016218306333334,14.31065967,9.877161217666666,13.275647245333333,3.7383986100000004,2.7187432129999998,10.50263303,21.291902512,-2.257474428,-1.8311321696666667,-2.1290688126666666,-2.6681276766666664,0.22708167566666662,6.139386516666666,0.9358008293333332,5.747267175666667,0.107417587,-11.941779825333333,-1.5727415263333333,55.60778406,6.136366679999999,23.509261273333333,0.9106944836666666,2384.5,6.352327890833333,263.3526364742823,2.6396971902623534,1.0
17,Mut;Sertraline HCl,5e-06,26.609417784999998,4.5888446335,2.816155981,2110.5,0.47076419349999993,1.2579432735,0.2880648275,-0.8655632550000001,-2.585857596,20.33942844,1.747426726,0.47077184400000005,-7.1135772075000006,16.74852906,18.49233727,35.40949334,-9.229081596,14.91796984,11.532749039999999,18.16470923,12.73862234,16.444850175,4.1262470865,3.5852905605,2.9620123339999997,4.8857688685,4.623147879499999,18.779880255,1.300189693,-2.478771075,-0.7204334985,-2.0500663965,-0.30445395950000004,10.420095693,4.162559023,10.711862008499999,-1.176892877,-11.0906987885,-2.5771402875000002,29.54944609,7.240594572,19.51707856,3.256432669,2634.25,-0.523795542,256.6351487631979,1.3983143178203954,1.0
18,Mut;Simvastatin ,5e-06,32.67205851333333,7.382037452333333,7.804039245333333,2311.3333333333335,1.6216597173333334,1.9407925473333332,1.052240492,0.47781131666666665,-1.3972142226666666,12.598684702666667,5.861747201333333,-0.02282146533333333,-13.221310150999999,15.046422479999999,18.558264293333334,7.618856878333332,-10.242208705,16.64138455,17.732211866666667,28.181990526666667,9.207505520333333,17.260100573333336,5.110051988666666,10.237505446333332,0.811846704,0.8611276723333333,6.399205819333333,31.886094876666665,0.025035840333333354,-0.2796726086666667,-2.360621307666667,-2.1773879706666666,2.965472059333333,10.439389117,-0.43381867466666657,9.623348176333334,-1.6666151776666667,-11.640800978666666,0.983481587,47.759912969999995,11.845279261,28.127679326666666,1.1168720266666667,2387.1666666666665,7.636331404500001,244.6933554082044,3.3231237902279047,1.0
19,Mut;Thiothixene,5e-06,27.316489394999998,4.565860893,2.5809064405,3113.5,1.3984710495,3.1888216160000002,1.3563974565,-1.123275899,-2.6351064815000003,13.157330503,0.23101999249999994,3.4198968255,2.8715707475,13.769258654999998,14.935835985,50.526660315,-9.307136585999999,20.190023015,16.989934425,19.52953033,8.113837399000001,11.2099649475,2.065006091,1.5885582105,-0.703577513,-1.3046892335,1.8400444535,22.494562825000003,1.154050408,0.22411453149999996,-1.7437556134999999,-0.823351411,5.182200063,10.756424989,-0.3179413115,6.971019496,0.39847403849999996,-15.719883751000001,0.7380279785,38.896521235,18.41689051,17.654348905,1.8392556420000001,3187.25,1.9720795822500001,236.5427607655499,1.1537543449058207,1.0
20,Mut;Tinostamustine,5e-06,26.300195545,4.2474940585,-0.5439668975,3103.0,0.35720917299999994,3.688237157,2.1048876925,0.112721601,-1.9210211615,12.545842485,0.675302811,-0.376059394,-0.8723086994999999,21.777587875000002,25.109612115,74.61298825,-4.439294985,17.35344702,15.678666719999999,18.97674701,12.485807120499999,13.062872245000001,3.128052443,4.042218309,-0.621197336,1.573800717,0.6027115299999999,18.979422864999997,-0.6184818249999999,0.959839688,-0.48983332300000004,-0.5729027114999999,4.488438574,12.560194015,-2.7710261039999997,10.641950759,1.1363273835,-7.7903928915,1.1230426045000002,45.14451261000001,13.0118114785,16.890529264999998,2.4490707075,3237.5,2.7382857620000003,322.5746809148095,1.4728735177438224,1.0
21,Mut;Trifluoperazine,5e-06,27.023352446666667,4.4483519173333335,2.926757249,3101.6666666666665,2.8631023809999996,0.030313044666666622,0.7055242926666666,-1.095700789,-2.8433759173333333,10.942623415,1.0652270326666666,0.9304839676666665,-0.8097840540000001,15.52341248,16.206941173333334,27.520336463000003,-10.827797208333331,21.780921539999998,16.514499353333335,17.478517836666665,16.517215553333333,11.337863952666666,1.7899219443333332,3.1630835153333337,0.5402628856666667,2.0915448183333334,3.9004275209999997,17.513619683333335,0.23129893999999998,0.2652030183333334,-0.7133693063333334,-1.3727919026666668,5.585417616666667,10.348800857333332,-1.060197499,7.201715773,0.308814347,-17.679373756999997,0.8425555573333333,36.018624073333335,11.636312227666666,15.41812802,0.8405734916666666,3187.1666666666665,2.1942212148333335,267.8268978518014,1.3181538472850332,1.0
22,Mut;Tyrphostin 9 ,5e-06,5.138251535,5.1908950560000005,2.359520988,2162.5,-1.8218143085,-2.583540026,-4.148620773999999,-5.3209850425,-6.066194557,5.0404471895,1.771539624,1.398351945,8.698371980000001,1.0300970999999999,1.9077031819999999,-0.0640473975,-1.308009153,2.516977078,4.259903619,1.915458448,2.6046309335,1.083892989,-0.614510163,0.544824872,-0.30175397800000003,-2.595228024,0.3239766395,2.8134722219999997,1.9237365115,-3.132306793,-1.856796864,-5.0332330555,-1.7094469245000001,1.9341764559999999,5.0683949285,1.2927029454999999,-5.458765774,-1.499084822,-2.414015002,1.103244159,2.8493430785,2.271376764,4.350828166,2634.25,-0.523795542,256.6351487631979,1.3983143178203954,1.0
23,Mut;UNC2025,5e-06,16.407268075,4.4421348615,13.34183208,2424.5,-1.5942618115,2.6190473395,-3.9304641620000003,-9.6494511235,-12.256452263,4.5058255815,-1.120551169,1.600949159,3.25727507,11.78053543,14.894814085,16.506329503,-6.025634228,14.906813455,15.75436525,8.902974281,13.989625255,2.7763865030000003,-3.446739274,1.7803093765,-3.801721216,-7.360979249,10.7494262425,11.7115148,6.501134064,-1.150160091,-2.886134603,-3.4742567585,0.453583867,7.7840737655000005,4.5549639495,4.9721387385,-7.812301446499999,-9.8150621355,-0.749271346,12.01793063,16.368790115,7.8090554865,4.3865484595,3237.5,2.7382857620000003,322.5746809148095,1.4728735177438224,1.0
